blueWins,blueFirstBlood,exblueWardsPlaced,exblueWardsDestroyed,exblueKills,exblueDeaths,exblueAssists,exblueDragons,exblueHeralds,exblueTowersDestroyed,exblueTotalGold,exblueAvgLevel,exblueTotalExperience,exblueTotalMinionsKilled,exblueTotalJungleMinionsKilled,exblueCSPerMin,exblueGoldPerMin
0,0,0,0,-9,9,-5,0,0,-1,-6105,-1.3999999999999995,-4065,-65,-21,-6.5,-610.5000000000002
0,0,-3,-2,-4,4,-7,1,0,0,-2080,-0.20000000000000018,-1117,-36,0,-3.599999999999998,-208.0
1,0,13,-20,2,-2,0,1,1,0,322,0.0,1377,5,-15,0.5,32.200000000000045
1,1,17,-13,3,-3,-2,0,0,0,2105,0.40000000000000036,2310,40,8,4.0,210.5
0,0,-1,1,6,-6,10,-1,0,0,1873,0.20000000000000018,883,-34,0,-3.3999999999999986,187.29999999999995
1,1,-20,-2,8,-8,16,1,0,0,3294,0.40000000000000036,1808,8,16,0.8000000000000007,329.39999999999986
0,0,-2,-1,-4,4,-4,-1,-1,0,-3045,-0.6000000000000005,-1380,-36,3,-3.6000000000000014,-304.5
0,0,-2,1,-4,4,-14,1,0,0,-1307,-0.1999999999999993,-814,1,-3,0.09999999999999787,-130.69999999999982
0,0,-4,3,1,-1,1,-1,0,0,1116,0.40000000000000036,1123,40,0,4.0,111.60000000000014
1,1,-3,-2,-1,1,-1,0,-1,0,24,0.40000000000000036,983,12,-17,1.2000000000000028,2.400000000000091
1,0,-20,1,3,-3,2,1,0,0,707,0.40000000000000036,1960,41,8,4.099999999999998,70.70000000000005
0,0,3,0,-7,7,-17,-1,0,0,-4681,-0.5999999999999996,-2497,-31,-11,-3.1000000000000014,-468.0999999999999
0,0,-4,0,-4,4,-4,-1,-1,-1,-3924,-0.7999999999999998,-3699,-50,-24,-5.0,-392.39999999999986
0,0,-23,1,-3,3,-3,-1,0,0,-844,-0.40000000000000036,-1002,2,-9,0.1999999999999993,-84.40000000000009
0,0,-3,-1,-7,7,-11,-1,1,0,-2368,-0.20000000000000018,-250,37,5,3.6999999999999993,-236.79999999999995
0,1,-2,-2,-7,7,-11,0,0,0,-3789,-0.8000000000000007,-4083,-27,0,-2.6999999999999993,-378.89999999999986
0,1,5,3,-5,5,-1,-1,-1,-1,-2798,-0.20000000000000018,-2403,6,-12,0.6000000000000014,-279.79999999999995
1,1,-22,-2,5,-5,1,1,0,0,3387,0.6000000000000005,2782,40,25,4.0,338.70000000000005
0,0,0,2,-1,1,3,-1,-1,0,-758,-0.20000000000000018,-392,13,6,1.3000000000000007,-75.79999999999995
0,0,-2,0,-7,7,-5,0,0,0,-3203,-0.6000000000000005,-2199,-11,8,-1.0999999999999979,-320.3000000000002
1,1,-3,3,4,-4,5,1,1,0,3246,0.40000000000000036,1680,25,11,2.5,324.5999999999999
1,0,0,-2,-3,3,-10,-1,0,0,-1412,0.0,-405,-22,12,-2.1999999999999993,-141.20000000000005
1,1,-1,0,8,-8,6,0,0,0,3502,1.2000000000000002,3747,25,8,2.5,350.20000000000005
0,0,45,1,-6,6,-4,-1,0,0,-2884,-0.7999999999999998,-3321,-24,-23,-2.3999999999999986,-288.4000000000001
1,1,-6,-2,6,-6,6,1,1,0,2479,0.20000000000000018,1210,-6,16,-0.6000000000000014,247.89999999999986
1,1,-4,0,3,-3,1,-1,-1,0,1835,0.20000000000000018,1172,38,0,3.799999999999997,183.5
0,0,0,1,-10,10,-12,0,0,0,-5479,-0.6000000000000005,-3332,-27,16,-2.700000000000003,-547.9000000000001
0,0,-3,2,-6,6,-9,-1,-1,0,-1957,-0.40000000000000036,-963,44,-12,4.399999999999999,-195.70000000000005
0,1,3,1,3,-3,7,1,1,0,1949,0.40000000000000036,214,25,-21,2.5,194.9000000000001
0,1,149,-1,-3,3,-2,-1,-1,0,-1729,-0.6000000000000005,-2105,-3,-12,-0.29999999999999716,-172.89999999999986
1,1,4,-1,5,-5,6,1,0,1,3112,0.5999999999999996,535,5,-4,0.5,311.20000000000005
0,0,19,4,-3,3,-4,-1,1,0,-1462,0.0,-607,-5,-6,-0.5,-146.20000000000005
1,1,2,-2,6,-6,9,0,0,0,3293,0.0,987,6,18,0.6000000000000014,329.29999999999995
0,0,2,-2,-4,4,-1,-1,0,0,-1723,-0.40000000000000036,-2525,8,-11,0.7999999999999972,-172.29999999999995
0,0,86,-2,-8,8,-7,-1,0,0,-5199,-0.8000000000000007,-3608,-81,3,-8.100000000000001,-519.9000000000001
0,1,35,1,0,0,-1,-1,1,0,441,-0.40000000000000036,-233,-8,0,-0.8000000000000007,44.100000000000136
1,1,17,-2,5,-5,6,-1,0,0,2994,0.8000000000000007,2952,39,5,3.8999999999999986,299.39999999999986
0,1,0,4,-1,1,-9,-1,0,0,850,0.39999999999999947,2442,38,4,3.8000000000000007,85.0
1,0,2,0,5,-5,4,0,1,0,1227,0.0,1050,43,5,4.300000000000001,122.70000000000005
0,0,1,-1,-4,4,-4,-1,0,0,-1936,-0.6000000000000005,-2432,-11,8,-1.1000000000000014,-193.5999999999999
1,0,-2,2,10,-10,8,1,0,0,3330,0.7999999999999998,3501,5,-2,0.5,333.0
1,1,-2,2,0,0,3,1,0,0,-271,0.0,99,-3,0,-0.3000000000000007,-27.100000000000136
1,1,3,3,6,-6,10,1,1,0,3249,0.40000000000000036,1410,-15,-5,-1.5,324.89999999999986
1,0,-19,-3,5,-5,-3,0,0,0,1227,0.8000000000000007,2404,-15,3,-1.5,122.70000000000005
0,0,0,-1,0,0,-7,1,0,0,-1260,-0.20000000000000018,-1183,-32,-4,-3.1999999999999993,-126.0
0,1,-33,0,-2,2,-5,1,0,0,-1631,0.0,-1140,-35,6,-3.5,-163.10000000000014
1,0,1,-2,2,-2,3,1,0,0,517,0.20000000000000018,222,32,-29,3.1999999999999993,51.700000000000045
1,1,-29,1,2,-2,3,1,1,1,2258,0.0,-819,-12,-4,-1.2000000000000028,225.80000000000018
0,1,26,-3,2,-2,4,-1,0,0,416,0.20000000000000018,936,-50,-1,-5.0,41.600000000000136
1,1,69,4,3,-3,2,1,1,0,4633,0.40000000000000036,3451,62,38,6.199999999999999,463.29999999999995
0,1,-48,1,-2,2,0,1,0,0,-816,-0.20000000000000018,-1189,6,12,0.6000000000000014,-81.59999999999991
0,0,-5,-1,-1,1,-1,-1,0,0,-390,0.0,-52,-6,9,-0.6000000000000014,-39.0
1,0,0,0,-4,4,-7,-1,1,0,-2888,-0.40000000000000036,-1772,-41,5,-4.100000000000001,-288.79999999999995
1,1,-3,-2,2,-2,3,-1,0,0,1284,0.20000000000000018,395,32,-17,3.200000000000003,128.39999999999986
0,0,31,-20,-2,2,-4,1,0,0,-1437,0.0,-770,-43,17,-4.299999999999997,-143.70000000000005
0,0,0,3,-1,1,-4,1,0,0,-1012,0.0,-316,-33,-10,-3.299999999999999,-101.20000000000005
0,0,-2,3,2,-2,4,1,-1,0,202,-0.20000000000000018,1030,-36,4,-3.6000000000000014,20.200000000000045
1,1,-2,-1,4,-4,4,1,0,0,2944,1.0,3092,31,20,3.1000000000000014,294.4000000000001
1,0,-6,2,6,-6,10,1,-1,0,3614,1.0,3374,23,22,2.3000000000000007,361.39999999999986
1,0,-104,2,6,-6,1,1,0,1,4733,0.40000000000000036,1669,63,-5,6.300000000000001,473.29999999999995
0,0,-4,2,-5,5,-21,-1,0,0,-4369,-0.7999999999999998,-3324,-80,3,-8.0,-436.89999999999986
0,0,-1,1,-9,9,-9,0,-1,0,-4562,-1.0,-2816,-24,1,-2.3999999999999986,-456.20000000000005
0,1,-4,-3,2,-2,0,0,0,0,-176,0.20000000000000018,351,15,-12,1.5,-17.600000000000136
1,1,25,0,4,-4,9,1,1,1,4456,0.8000000000000007,2338,24,22,2.3999999999999986,445.60000000000014
0,0,3,1,-3,3,-8,1,0,0,-492,0.0,175,3,21,0.3000000000000007,-49.200000000000045
1,1,24,1,5,-5,4,1,0,0,4612,0.7999999999999998,3848,54,10,5.399999999999999,461.20000000000005
1,0,-5,-1,-4,4,-5,-1,-1,0,-1461,0.20000000000000018,241,10,15,1.0,-146.0999999999999
1,1,41,-1,3,-3,2,-1,1,0,2241,0.20000000000000018,1077,4,0,0.3999999999999986,224.10000000000014
0,1,120,4,4,-4,1,0,0,0,2986,0.39999999999999947,2450,62,-10,6.200000000000001,298.5999999999999
1,0,-3,-5,1,-1,-1,0,0,0,-423,-0.40000000000000036,716,-13,2,-1.2999999999999972,-42.299999999999955
1,1,-26,-3,0,0,2,-1,0,0,218,-0.20000000000000018,-598,2,-7,0.20000000000000284,21.799999999999955
1,0,11,-2,-1,1,-1,1,1,0,-1289,0.20000000000000018,918,-61,6,-6.099999999999998,-128.89999999999986
1,1,2,6,8,-8,10,-1,0,0,4491,1.3999999999999995,5575,34,0,3.3999999999999986,449.0999999999999
1,1,0,0,3,-3,6,0,0,0,2296,0.0,773,79,-19,7.899999999999999,229.60000000000014
0,0,-49,0,-1,1,1,-1,0,0,-1807,-0.40000000000000036,-2118,-37,-34,-3.6999999999999993,-180.70000000000005
1,1,38,-1,2,-2,-1,1,1,0,188,0.40000000000000036,1159,-20,15,-2.0,18.799999999999955
0,0,1,-2,-6,6,-10,1,0,-1,-5057,-1.2000000000000002,-3921,-60,-11,-6.0,-505.6999999999998
0,0,2,2,-3,3,-1,1,0,0,-815,0.20000000000000018,-699,-7,19,-0.6999999999999993,-81.5
1,1,2,2,-3,3,-5,0,0,0,-365,0.0,-434,10,21,1.0,-36.5
1,1,0,4,6,-6,3,-1,0,0,2964,0.5999999999999996,2253,-6,10,-0.5999999999999979,296.4000000000001
0,1,-23,10,0,0,2,-1,1,0,362,0.20000000000000018,889,9,-3,0.8999999999999986,36.200000000000045
0,1,32,2,0,0,2,1,-1,-1,-1300,-0.20000000000000018,-120,15,4,1.5,-130.0
1,0,-48,1,5,-5,6,-1,0,0,1447,1.0,2623,35,-7,3.5,144.69999999999982
0,0,-1,1,-5,5,-10,0,0,0,-2695,0.20000000000000018,-152,13,4,1.3000000000000007,-269.5
1,1,5,0,3,-3,4,0,1,0,1477,0.0,691,-5,3,-0.5,147.70000000000005
1,0,23,-1,-3,3,1,1,0,0,-2220,-0.40000000000000036,-1492,-8,-14,-0.8000000000000007,-222.0
0,1,-4,-2,5,-5,5,1,1,1,3054,0.20000000000000018,439,5,-20,0.5,305.4000000000001
0,0,23,1,-5,5,-4,-1,0,0,-1659,0.0,-874,-13,20,-1.3000000000000007,-165.9000000000001
1,1,53,-5,3,-3,4,-1,0,0,1311,-0.20000000000000018,557,-47,2,-4.699999999999999,131.10000000000014
1,1,2,1,3,-3,3,1,0,0,1677,0.20000000000000018,809,9,-9,0.9000000000000021,167.70000000000005
0,0,0,0,-3,3,-2,0,0,0,-1110,-0.40000000000000036,-721,-12,-9,-1.1999999999999993,-111.0
0,0,75,4,3,-3,7,0,0,0,1293,0.20000000000000018,-262,-1,-7,-0.09999999999999787,129.29999999999995
0,0,-5,0,-6,6,-7,-1,0,0,-4256,-0.5999999999999996,-3319,-59,-10,-5.899999999999999,-425.5999999999999
1,0,-3,-1,7,-7,5,1,0,0,3268,1.0,2650,41,-8,4.100000000000001,326.79999999999995
1,0,-1,1,2,-2,0,1,0,0,1027,0.20000000000000018,615,41,-7,4.100000000000001,102.70000000000005
0,1,-1,0,-4,4,-6,-1,0,0,-1892,-0.40000000000000036,-2127,5,-15,0.5,-189.20000000000005
1,1,-48,0,3,-3,3,0,0,0,2537,1.0,1396,20,4,2.0,253.70000000000005
0,0,5,-1,-5,5,-7,-1,-1,0,-3738,-0.20000000000000018,-1260,-23,-4,-2.299999999999997,-373.79999999999995
0,0,1,-4,-11,11,-13,-1,0,0,-3966,-0.8000000000000007,-3112,11,5,1.1000000000000014,-396.5999999999999
1,0,-6,4,0,0,-4,0,-1,0,1382,0.8000000000000007,2107,16,21,1.5999999999999979,138.20000000000005
0,1,3,-3,-3,3,1,1,1,0,-544,0.20000000000000018,154,14,-6,1.3999999999999986,-54.40000000000009
0,0,-3,1,2,-2,1,0,0,0,339,0.1999999999999993,876,-11,15,-1.1000000000000014,33.899999999999864
0,1,-5,-3,-4,4,0,-1,0,0,-2284,-0.7999999999999998,-3219,-44,-12,-4.399999999999999,-228.39999999999986
1,0,-110,1,4,-4,3,0,1,0,468,0.6000000000000005,2091,-18,-4,-1.8000000000000007,46.799999999999955
1,1,3,0,5,-5,7,1,-1,0,3098,0.5999999999999996,1882,6,29,0.5999999999999979,309.8000000000002
1,1,1,1,9,-9,11,-1,0,0,5797,1.2000000000000002,4364,25,5,2.5,579.6999999999998
0,0,-23,14,2,-2,0,1,0,0,1127,0.0,628,-8,-2,-0.8000000000000007,112.69999999999982
0,0,-2,-3,0,0,2,-1,-1,0,-494,0.0,-817,-3,-21,-0.3000000000000007,-49.399999999999864
0,0,-2,1,-17,17,-8,0,0,0,-7278,-1.5999999999999996,-6021,-91,16,-9.099999999999998,-727.8
1,1,-7,-2,-1,1,-1,1,0,0,-859,-0.40000000000000036,-1502,-1,-20,-0.09999999999999787,-85.89999999999986
1,1,0,2,-4,4,-4,0,0,0,-1761,-0.40000000000000036,-1446,-24,20,-2.400000000000002,-176.10000000000014
0,1,4,-3,2,-2,3,-1,0,0,454,0.0,333,-9,12,-0.8999999999999986,45.40000000000009
0,0,16,-1,-3,3,-6,-1,0,0,39,0.0,-27,54,-4,5.399999999999999,3.900000000000091
1,0,-5,6,5,-5,5,-1,0,0,2420,0.40000000000000036,2272,20,6,2.0,242.0
1,1,-111,0,0,0,-2,1,0,0,-570,0.20000000000000018,467,-19,6,-1.8999999999999986,-57.0
1,1,4,-1,3,-3,1,-1,1,0,1323,-0.20000000000000018,46,32,-19,3.1999999999999993,132.29999999999995
0,0,-2,-3,0,0,3,-1,-1,0,-3299,-0.40000000000000036,-2719,-86,-39,-8.600000000000001,-329.9000000000001
0,1,-1,0,-3,3,2,0,0,0,-1478,-0.20000000000000018,-1388,-11,-13,-1.1000000000000014,-147.79999999999995
1,1,5,0,6,-6,9,1,-1,0,4165,0.6000000000000005,2230,13,7,1.3000000000000007,416.5
1,0,-4,1,-4,4,-12,0,1,0,-2558,-0.40000000000000036,-828,-44,-9,-4.399999999999999,-255.79999999999995
1,0,-2,2,2,-2,0,0,0,0,473,0.6000000000000005,1581,7,7,0.6999999999999993,47.299999999999955
1,1,0,-3,3,-3,3,1,0,0,1284,0.20000000000000018,1445,-1,-13,-0.09999999999999787,128.39999999999986
0,0,22,0,-7,7,-10,-1,1,-1,-3847,0.0,-933,-44,17,-4.399999999999999,-384.6999999999998
1,0,1,-1,1,-1,5,-1,0,0,1136,0.0,376,12,-6,1.1999999999999993,113.59999999999991
1,1,-17,-1,4,-4,5,1,0,0,2136,-0.20000000000000018,-50,-15,3,-1.5,213.5999999999999
1,1,0,0,2,-2,5,-1,0,0,735,-0.20000000000000018,161,-44,-4,-4.399999999999999,73.5
1,0,-68,5,-1,1,-3,1,0,0,-441,-0.20000000000000018,390,-5,11,-0.5,-44.100000000000136
1,0,-3,-1,0,0,-5,1,-1,0,-152,0.0,-430,17,-1,1.6999999999999993,-15.200000000000045
1,0,59,0,5,-5,4,1,1,0,1924,0.40000000000000036,1992,-18,23,-1.8000000000000007,192.39999999999986
1,0,6,-1,-1,1,-1,0,0,0,-621,0.0,319,1,-6,0.09999999999999787,-62.09999999999991
1,1,1,-1,2,-2,2,1,0,0,615,0.20000000000000018,12,-14,21,-1.3999999999999986,61.5
1,1,-4,-1,2,-2,1,1,0,0,2101,0.6000000000000005,1400,46,-8,4.600000000000001,210.0999999999999
0,0,6,1,-4,4,0,1,0,0,-1079,-0.40000000000000036,-2292,1,-16,0.10000000000000142,-107.89999999999986
0,0,-7,1,-6,6,-2,-1,0,0,-1189,-0.40000000000000036,-1074,14,22,1.4000000000000021,-118.90000000000009
0,0,-22,4,-1,1,3,-1,0,0,-1258,-0.40000000000000036,-725,4,-29,0.40000000000000213,-125.79999999999995
0,1,2,-2,-2,2,-1,-1,0,0,-2416,-0.6000000000000005,-2808,-51,0,-5.099999999999998,-241.5999999999999
1,1,14,0,8,-8,12,0,0,0,4519,0.5999999999999996,2852,29,5,2.900000000000002,451.9000000000001
1,1,-3,1,6,-6,1,1,1,0,2276,0.20000000000000018,1971,14,-8,1.3999999999999986,227.5999999999999
1,1,-9,3,11,-11,10,1,1,0,4266,0.5999999999999996,2910,-19,23,-1.9000000000000021,426.5999999999999
0,0,-10,-1,1,-1,3,1,-1,0,378,0.20000000000000018,321,-27,6,-2.6999999999999993,37.799999999999955
1,0,-25,-5,2,-2,-3,1,0,0,879,0.6000000000000005,1795,16,-1,1.6000000000000014,87.89999999999986
1,1,30,2,0,0,3,0,0,0,550,-0.39999999999999947,-371,-10,-2,-1.0,55.0
1,0,-2,5,3,-3,4,0,0,0,2064,0.39999999999999947,2124,33,-7,3.299999999999997,206.39999999999986
1,0,1,2,2,-2,0,-1,0,0,831,0.0,8,-4,-21,-0.40000000000000213,83.09999999999991
1,1,1,2,5,-5,8,-1,0,0,2590,-0.20000000000000018,682,-3,-5,-0.3000000000000007,259.0
1,0,-22,12,3,-3,4,0,0,0,1434,0.20000000000000018,1040,-5,1,-0.5,143.4000000000001
1,1,6,-1,2,-2,-2,0,0,0,1938,0.40000000000000036,1013,31,-6,3.1000000000000014,193.79999999999995
1,0,-21,-5,-2,2,-2,-1,0,0,-1129,-0.6000000000000005,-1742,-41,-13,-4.100000000000001,-112.89999999999986
0,0,-15,-1,2,-2,4,-1,0,0,-1182,-0.20000000000000018,-2730,-17,-50,-1.6999999999999993,-118.20000000000005
1,1,-1,0,3,-3,5,0,-1,0,2947,0.40000000000000036,2247,24,-5,2.3999999999999986,294.6999999999998
1,1,3,1,3,-3,8,0,0,0,1625,0.20000000000000018,121,6,-7,0.5999999999999979,162.5
0,0,-1,1,-3,3,-6,-1,0,0,-934,0.20000000000000018,-732,-15,3,-1.5,-93.39999999999986
1,1,4,1,5,-5,4,1,-1,0,3154,0.6000000000000005,1720,12,23,1.2000000000000028,315.4000000000001
0,1,0,1,0,0,3,-1,0,0,30,0.20000000000000018,-249,22,-14,2.200000000000003,3.0
0,0,-1,1,0,0,0,-1,0,0,-1050,-0.40000000000000036,88,2,-7,0.1999999999999993,-105.0
0,1,1,2,-3,3,-3,1,1,0,-1885,-0.39999999999999947,-1025,-60,50,-6.0,-188.5
1,1,7,-1,2,-2,2,0,0,0,925,-0.39999999999999947,-400,27,-11,2.6999999999999993,92.5
0,1,7,-2,0,0,1,0,0,0,-1370,-0.20000000000000018,-1220,-54,23,-5.399999999999999,-137.0
1,1,27,-17,2,-2,1,-1,0,0,1577,0.40000000000000036,2582,30,20,3.0,157.70000000000005
1,0,-2,2,3,-3,2,1,0,0,1769,0.39999999999999947,1175,40,-13,4.0,176.9000000000001
1,1,8,2,7,-7,8,1,0,0,3619,0.8000000000000007,3192,-3,2,-0.3000000000000007,361.9000000000001
1,1,10,0,-1,1,-3,-1,0,0,65,0.0,-273,13,7,1.3000000000000007,6.5
1,1,-1,-1,6,-6,12,1,0,0,4311,0.40000000000000036,2572,-6,23,-0.5999999999999979,431.0999999999999
0,0,-11,-1,2,-2,7,1,0,0,45,0.0,-351,-55,-5,-5.5,4.5
0,1,3,1,0,0,2,-1,1,0,-313,-0.20000000000000018,-701,-10,-6,-1.0,-31.299999999999955
1,1,-11,3,2,-2,1,0,0,0,3094,0.39999999999999947,1999,39,28,3.8999999999999986,309.4000000000001
1,0,-1,1,7,-7,5,0,0,0,4879,1.2000000000000002,3774,74,-3,7.400000000000002,487.9000000000001
0,1,3,-3,1,-1,5,1,0,0,182,0.1999999999999993,-159,-17,8,-1.6999999999999993,18.200000000000045
0,0,-1,5,-2,2,3,1,1,0,-1212,0.0,972,15,16,1.5,-121.19999999999982
0,1,27,0,1,-1,3,1,1,0,-365,-0.20000000000000018,-267,-20,14,-2.0,-36.5
0,1,-9,-3,3,-3,3,0,0,0,-24,-0.20000000000000018,-1070,-58,2,-5.800000000000001,-2.400000000000091
1,0,0,1,-5,5,-5,1,0,0,-1190,-0.40000000000000036,-1443,12,-2,1.1999999999999993,-119.0
1,1,3,-2,1,-1,0,-1,0,0,-1800,-0.20000000000000018,-2200,-37,-24,-3.6999999999999993,-180.0
0,0,9,0,-5,5,-9,-1,0,0,-2442,-0.40000000000000036,-1427,-41,5,-4.099999999999998,-244.20000000000005
0,1,2,-2,-4,4,-7,-1,0,0,-2816,-0.6000000000000005,-2760,-25,-23,-2.5,-281.60000000000014
1,1,4,0,4,-4,1,1,0,0,3629,1.2000000000000002,5111,99,-1,9.899999999999999,362.9000000000001
1,1,-2,1,5,-5,6,-1,0,0,4093,0.6000000000000005,1925,16,8,1.6000000000000014,409.29999999999995
0,0,21,2,-1,1,0,1,0,0,26,0.20000000000000018,693,38,8,3.8000000000000007,2.6000000000001364
1,0,26,1,-6,6,-8,1,1,0,-1949,-0.20000000000000018,-18,2,9,0.1999999999999993,-194.89999999999986
1,0,-9,3,-4,4,1,-1,-1,-1,-3860,-0.6000000000000005,-1719,-79,13,-7.900000000000002,-386.0
0,1,0,-4,-3,3,-10,-1,0,0,-921,-0.20000000000000018,-1198,39,-3,3.8999999999999986,-92.09999999999991
0,0,-1,1,0,0,3,1,-1,0,-348,0.0,-611,-19,12,-1.8999999999999986,-34.799999999999955
0,0,-2,0,-4,4,-3,-1,0,0,-4079,-0.5999999999999996,-2994,-52,-7,-5.199999999999999,-407.9000000000001
0,0,5,1,1,-1,5,-1,-1,0,936,0.20000000000000018,704,11,3,1.0999999999999979,93.59999999999991
0,0,5,2,-5,5,-9,-1,-1,0,-2115,-0.20000000000000018,-456,22,-16,2.1999999999999993,-211.5
1,1,14,-3,3,-3,4,1,0,0,1204,-0.20000000000000018,349,6,-5,0.6000000000000014,120.40000000000009
0,1,3,0,-3,3,0,-1,0,0,-1309,0.0,-1408,-31,26,-3.099999999999998,-130.9000000000001
0,1,2,0,1,-1,-1,-1,0,0,1212,0.0,1107,41,-1,4.099999999999998,121.20000000000005
0,0,-33,-2,-9,9,-5,0,0,0,-5040,-1.0,-6118,-24,-35,-2.3999999999999986,-504.0
1,1,1,3,6,-6,8,1,0,0,2532,0.40000000000000036,1722,21,8,2.099999999999998,253.20000000000005
1,1,18,1,5,-5,4,1,1,1,3863,0.8000000000000007,2639,47,1,4.699999999999999,386.3000000000002
0,0,1,-3,-5,5,-7,-1,1,0,-2545,-0.7999999999999998,-1541,-21,4,-2.099999999999998,-254.5
1,1,0,0,-2,2,-5,-1,0,0,-517,0.20000000000000018,-425,-19,5,-1.8999999999999986,-51.700000000000045
0,0,-26,1,-1,1,-6,-1,-1,-1,-3288,-0.6000000000000005,-2511,-24,-1,-2.3999999999999986,-328.79999999999995
1,1,3,1,3,-3,2,-1,1,0,818,0.6000000000000005,1913,-17,-10,-1.6999999999999993,81.79999999999995
0,1,2,-1,3,-3,6,1,0,0,312,-0.20000000000000018,-613,-29,-6,-2.8999999999999986,31.199999999999818
1,1,1,1,5,-5,2,0,0,0,1496,0.40000000000000036,1758,-9,5,-0.8999999999999986,149.60000000000014
1,1,0,2,7,-7,5,1,0,0,3586,0.7999999999999998,2697,34,8,3.3999999999999986,358.5999999999999
0,0,-2,-1,-2,2,-5,-1,0,0,-33,0.40000000000000036,1233,29,13,2.8999999999999986,-3.300000000000182
1,1,-10,4,-1,1,1,-1,0,0,390,0.0,-300,9,-1,0.8999999999999986,39.0
1,0,-4,3,-2,2,-1,-1,0,0,-1295,0.0,-1230,-49,-12,-4.900000000000002,-129.5
0,1,40,1,3,-3,6,-1,0,0,534,0.0,89,-45,-1,-4.5,53.40000000000009
0,0,-6,-3,-9,9,-9,1,0,0,-4780,-0.8000000000000007,-3425,1,-1,0.10000000000000142,-478.0
0,1,0,0,-2,2,2,-1,0,0,668,-0.20000000000000018,-462,20,4,2.0,66.79999999999995
0,0,-2,-2,-6,6,-11,0,0,0,-2954,-0.6000000000000005,-2865,3,-15,0.29999999999999716,-295.4000000000001
0,1,2,0,-8,8,-15,-1,0,0,-3903,-0.6000000000000005,-2090,-18,10,-1.7999999999999972,-390.29999999999995
1,1,-6,4,4,-4,3,-1,0,0,2004,0.0,385,42,-9,4.199999999999999,200.4000000000001
0,0,-7,2,-7,7,-4,-1,0,0,-5048,-0.6000000000000005,-4145,-52,-4,-5.199999999999999,-504.8000000000002
0,0,21,1,0,0,-6,-1,0,0,597,0.5999999999999996,1596,-25,22,-2.5,59.69999999999982
0,1,-1,2,3,-3,2,1,1,0,-503,0.0,-790,-23,6,-2.3000000000000007,-50.299999999999955
0,0,77,-1,1,-1,1,-1,0,0,-376,0.40000000000000036,1005,-31,0,-3.1000000000000014,-37.59999999999991
1,0,1,0,2,-2,-1,1,1,0,1162,0.20000000000000018,2078,15,14,1.5,116.20000000000005
1,1,5,-2,10,-10,13,1,0,0,5831,1.0,4588,9,24,0.9000000000000021,583.0999999999999
1,1,-5,2,0,0,0,-1,0,1,1917,0.20000000000000018,1322,13,24,1.3000000000000007,191.69999999999982
1,1,2,-1,8,-8,10,1,0,0,3222,0.40000000000000036,2205,-9,-4,-0.9000000000000021,322.20000000000005
0,0,-3,0,-5,5,-6,-1,0,0,-3148,-0.40000000000000036,-2107,-4,-12,-0.3999999999999986,-314.79999999999995
0,0,0,1,-3,3,-2,1,0,0,-2399,-0.6000000000000005,-1527,-24,2,-2.3999999999999986,-239.89999999999986
0,0,-1,-1,-3,3,-5,-1,1,0,946,-0.20000000000000018,-439,-9,9,-0.8999999999999986,94.60000000000014
1,0,-20,1,0,0,-1,-1,1,1,2533,0.5999999999999996,1524,23,20,2.3000000000000007,253.29999999999995
0,0,-1,0,-8,8,-11,-1,-1,0,-4680,-1.0,-3190,-8,-18,-0.8000000000000007,-468.0
1,1,-18,0,3,-3,6,1,-1,0,1348,0.40000000000000036,1158,1,-32,0.10000000000000142,134.79999999999995
1,1,4,1,4,-4,1,-1,0,0,2763,0.40000000000000036,1667,36,3,3.6000000000000014,276.29999999999995
1,1,2,-1,0,0,2,1,0,0,-808,-0.40000000000000036,-1078,-14,-12,-1.3999999999999986,-80.80000000000018
0,0,1,-1,-3,3,-5,1,0,0,-2791,-0.5999999999999996,-2142,-54,3,-5.400000000000002,-279.0999999999999
0,0,-35,0,-3,3,-2,-1,0,0,-1199,-0.20000000000000018,-752,-13,1,-1.3000000000000007,-119.90000000000009
1,1,0,-1,7,-7,2,1,0,0,2712,0.6000000000000005,1181,0,9,0.0,271.20000000000005
0,0,5,-3,-6,6,0,-1,0,0,-4266,-1.1999999999999993,-4094,-64,-8,-6.399999999999999,-426.5999999999999
1,1,4,-2,5,-5,5,0,1,0,3380,0.40000000000000036,1666,42,0,4.199999999999999,338.0
1,1,24,3,8,-8,13,1,0,0,3648,0.5999999999999996,1867,14,-32,1.4000000000000021,364.79999999999995
1,1,0,0,3,-3,0,0,0,0,2320,0.40000000000000036,2234,27,24,2.6999999999999993,232.0
0,0,-2,-1,-4,4,-2,0,0,0,-1754,-0.20000000000000018,-1471,-5,-9,-0.5,-175.4000000000001
1,1,27,1,0,0,-7,1,1,0,411,0.0,-493,16,33,1.5999999999999979,41.09999999999991
1,1,70,-1,9,-9,11,1,0,0,3965,0.7999999999999998,3505,9,11,0.9000000000000021,396.5
0,0,1,-3,-9,9,-10,-1,0,0,-3441,-0.40000000000000036,-1825,-17,21,-1.6999999999999993,-344.10000000000014
1,0,-4,0,-4,4,-2,1,0,0,-1864,-0.40000000000000036,-1069,-7,-5,-0.6999999999999993,-186.4000000000001
1,1,-3,1,6,-6,8,0,-1,0,3653,0.20000000000000018,1553,46,-10,4.599999999999998,365.29999999999995
1,1,-36,3,1,-1,4,-1,1,0,1449,0.0,521,27,-3,2.6999999999999993,144.89999999999986
